10485.660085474445;9604.665310583001
11137.911568003638;10018.96075159382
12192.6489870373;11183.276801249152
8934.099923527441;9824.739660694982
7718.121745793494;10383.63119575226
10026.75562079917;9503.921875661676
10261.763839283001;10669.552678337088
8806.971507368424;11822.232960824851
8673.07651367347;8676.896402461589
12596.132413300476;10471.455683649614
11278.782990879547;9243.673256298618
10830.800734475783;9608.934794007786
8696.166742437528;10635.259695963912
8699.048015963284;7996.4962033268475
10362.590673101931;9615.767535586006
10351.667594506645;8386.519399020206
10896.272505366533;10956.696016840464
9065.53583515246;9473.716549493713
8115.31380046148;11104.49988894298
11655.964115802148;7599.602008928168
7850.4671441674855;8133.9719846702155
11049.123999346868;10699.40250311592
11608.46777635727;10706.767557338952
7673.7184751062305;12732.080705773331
12626.58046332471;10299.018074424968
9493.108479317381;10011.211478445499
10924.276832037125;11806.342503566704
7935.092672911986;8160.552027853026
11896.741645699414;9337.810568193523
10890.984115301007;11546.349490009206
9659.37608929312;10793.436175075567
8638.226842281849;12056.756143459588
8360.33494158296;10218.74513179034
8478.6741873559;11292.46680345333
11523.361509183549;9954.486072402344
9150.459717189497;8566.69000473123
11212.530983993758;10548.166354970192
9345.923304010481;10709.792707170816
12693.6686551893;8305.20588033939
8255.855407149133;8998.865713613892
10890.259804294456;9774.069420801769
9969.113465512983;11407.280210514618
11231.637388675306;11823.75796432537
10300.813951888247;9628.373533170612
9491.62952160338;9241.102244473204
8900.704418334071;8066.388069001866
9658.403986955465;8119.92916035634
9162.921271991481;10933.350818317656
9741.464828981882;9970.758393190914
9793.987495314155;8536.994205858258
10819.916391046621;11183.26585049282
10050.231215393853;9936.870712531756
11740.793798933968;9703.303791695482
9588.142464269158;8483.262247514127
8472.440280837138;10118.517304544544
9865.33343675217;8927.095843234589
10134.686033724163;9973.107480767858
9019.96504832607;10265.62470161887
9904.964350592709;12416.222246381041
10390.876865906903;12804.434004400613
11623.231316685127;9976.171977372584
8106.2427363364495;12004.989868787443
10730.075394317433;8510.983624808658
8865.92214507125;10532.2114744162
10174.1319019301;9184.575473586596
11025.45228915539;8356.196072523404
11366.587723958619;9605.425954056884
9268.449464910358;9285.079251867655
9068.947774327502;12184.792669055874
10981.504510944635;10063.064977172686
8879.514986451808;10520.563276362338
10946.195821667856;10460.152475110579
9904.02329880198;10160.988675278579
9532.301865489619;11496.204533581264
10199.467480008641;8949.013309048625
9156.955173803408;11271.365413655292
10188.920507131974;10188.009056442215
8334.035143495754;10043.88848016563
9231.486914908633;10357.604604386474
10705.920608400464;10798.454760843792
7309.141933282101;9128.516423275854
11507.788866957537;9960.273595812116
10315.468307542431;8769.50738992434
10969.806357513911;9110.231843989719
9911.30923063402;9377.983661127682
11742.679764262668;11261.574954840598
10550.779697928572;7830.890769529605
11745.302588148483;9805.291573687055
8609.70741375537;8751.167188301235
10379.833217561976;10304.691461037339
9533.544294351777;11103.126752633816
10182.99511362355;11591.987949429156
10239.230266338427;9379.897917628117
10535.937370427495;10511.437991054023
8270.812161037236;9624.850186848951
8742.807735433316;8969.835088450449
9928.829199251288;10080.085743434409
12647.65399097635;11976.966012353249
8564.638526304201;7653.681639163406
10352.07475293591;10380.014002827395
9779.475767866305;9793.858151771057
10353.269983478585;10917.960406201526
10249.166587096583;10689.332651745823
12052.668470401704;9348.299071857191
10319.462831011127;10571.670147107161
9889.475028875804;9145.822805350623
9180.415248196807;9103.319879745843
11002.080537808386;10895.653327593862
10855.195179385466;12049.742252357812
10172.318921999668;8501.602874811546
10484.316259651167;9580.878776057698
8976.770638084186;10060.885866120434
10461.310147265634;8994.91304474279
9396.940777366306;10172.910313067869
8554.655469456364;10925.630791309532
11158.026158016046;9537.037616051472
8008.1362977794615;8606.434307431995
10046.491763912147;8708.638897090339
10263.983696334493;8028.755353386468
8467.224011065326;8454.197022879182
9667.9043386269;9832.913532392675
8980.123359135418;10456.818568516783
10630.333479084953;8252.205855375307
10202.781862263391;8066.543261590477
8768.668813869413;8074.003975508756
10228.974986852767;10917.417146555637
10305.039066253908;10906.622773237103
11167.284616981711;11495.942571498417
8000.20951047559;9691.341628219285
11365.82919017784;9550.126297606492
8823.16508889608;10274.86532376515
7456.604703965601;10517.83876437752
9804.287696743442;9478.158564807698
11482.24806906132;12044.464489296704
9092.222653911851;7200.709549663278
10599.337746282394;10599.078053962352
10054.794899146083;11509.79831635932
8689.839048953207;11000.328285906651
10746.714198153088;9695.56035960443
7206.489111348466;10452.742909808558
11833.891336853505;10738.627556973486
9915.820312765123;11250.110514538886
8632.890552106324;9439.763966668786
9676.63454976918;11291.798995214718
9016.766781620167;9967.083590057513
7700.332565939858;11106.072368683106
9754.121499253335;11934.86738655372
9736.421311598464;11406.13991040694
11678.621118145556;12887.413553386286
10368.81902159533;9277.286330694205
8913.11347719606;8293.25658200403
10689.420007125756;10597.0759049825
9492.008501191896;9311.56324240227
8928.296781679992;9915.293903395277
10028.739360765767;9239.271702818467
11031.665010890905;10540.81479272852
11355.112525245408;8400.124967093137
10923.22975691146;10285.39868636137
10608.18543778668;9058.200901386706
9038.551713502538;10357.846418379297
10604.240439117579;8779.028390359903
10365.89469372962;10802.098990261717
11181.139265672937;9941.288083309186
11471.393317113383;9363.897609952992
11141.567761356218;10267.699859881897
6681.684441263087;7914.526714528378
9662.345161720777;10619.773764147973
8820.761947380637;10838.180805667891
9390.799093363214;8731.160861899903
9538.796261923053;7449.98407754078
10251.638380404482;9170.658368184391
9372.418859704598;10309.11066520328
10108.863949389386;8820.644721800354
10764.394653846852;11182.71877474246
11514.818950598066;11474.128799167038
6139.442588146669;10090.289874391452
12469.86156082155;8667.373410930566
10331.308614184256;12307.780703866709
10859.09945556125;9563.408094639557
8180.565691627421;9562.465352101464
10436.390715954027;8064.59476046442
9762.61188222115;10092.067023705993
11363.036117356787;10807.62117086242
10842.05854756967;8354.21080841335
9817.576353214692;10192.931970543752
11818.409823349804;10615.53466765966
7940.584083944599;10316.617890477133
10959.852645808685;8877.696706134506
8238.368445229175;11343.04170371293
9185.641045538576;8665.886575363642
9974.494157279365;7582.132149722516
11281.096752867503;10443.604286268168
11279.415725421428;9451.37945520516
13565.60108263588;11347.036514971149
10184.754731277459;6976.131747649864
9112.387581627903;10873.614543827303
9392.8196014614;10604.422378065432
12040.258225350564;9222.407563191022
10338.287368384348;9387.334146536039
9250.158589756222;10966.066292537873
10679.944191264534;8682.42546779341
11986.130773976663;10941.690434327842
10846.784725043279;9880.185399609614
10319.599691053227;9136.99117571084
12022.463178366404;7847.240308067383
10048.320413884676;9613.86837211523
10204.582098744793;11585.248047885769
8812.977601682094;11131.839173060076
9958.265380520805;11806.63697654338
10006.379689975214;10119.55380999918
10432.945348321382;10159.857071661903
9542.483090621043;9687.186099174201
9712.018967316842;10561.305892903887
11232.312410169063;8138.6598380534415
10051.817857117463;8951.255158806982
9840.055836466629;9813.500131986846
8907.018807668384;10620.280502595078
7914.801839883863;9987.110502987465
10513.798949480772;7891.587050296493
9636.891140059357;8775.996933459863
9686.977680613514;10094.191172441107
9569.981603026454;9753.734406972868
11089.517531432135;8847.060479084776
7961.15306790073;10237.687197253439
9928.833849371991;9731.220379300057
9087.568658950417;8690.590974641189
9883.201472824401;10707.648847143291
10557.906178079333;9900.284295930636
9620.500242324773;10409.526709177924
10316.3047811161;11844.491597752804
10898.545487187268;7524.485895101185
8068.049931147555;9499.122346474562
